 -0.583728 -1.29134 -0.630325
 -0.0815149 0.745238 0.114913
 -0.037141 -0.0821108 0.0328019
 0.894772 0.897515 0.930317
 0.750908 -0.151001 0.779315
 0.686758 0.00519135 0.784507
 0.986511 0.265171 1.04968
 0.905087 0.000152166 1.04983
 0.276894 -0.466352 0.583478
 -0.964293 -1.29579 -0.712317
 0.365947 1.38954 0.677221
 -0.133274 -0.477788 0.199433
 0.955443 1.1281 1.32753
 -0.280435 -1.45521 -0.12768
 -0.0744957 0.394065 0.266385
 -0.954283 -0.968876 -0.702491
 -0.229163 0.819251 0.11676
 0.43852 0.401283 0.518043
 -0.395184 -0.770846 -0.252803
 0.503281 0.765634 0.512831
 -0.0999481 -0.520183 -0.00735234
 0.581103 0.794667 0.787315
 -0.518662 -1.20961 -0.4223
 0.277566 0.936561 0.514261
 -0.583544 -1.14328 -0.629019
 0.361309 1.17656 0.547536
 0.609363 0.0679433 0.61548
 -0.883175 -1.36471 -0.749233
 -0.657582 0.251377 -0.497856
 -0.0874966 0.524409 0.0265524
 -0.0119327 0.0331131 0.0596654
 0.824885 0.75957 0.819235
 0.861141 -0.0976657 0.72157
 0.900998 0.266301 0.987871
 -0.0286569 -0.880588 0.107283
 -0.717032 -0.577194 -0.469911
 0.501389 1.16085 0.690939
 0.221473 -0.384757 0.306182
 -0.569506 -0.755983 -0.449801
 0.209998 0.698004 0.248203
 -0.892209 -0.978847 -0.730644
 0.337321 1.23415 0.503503
 0.984375 0.388216 0.89172
 0.722953 -0.0879651 0.803755
 -0.591662 -1.41561 -0.611851
 -0.172521 0.50419 -0.107661
 -0.392071 -0.224707 -0.332369
 0.761284 1.33614 1.00377
 -0.00802637 -1.08271 -0.078934
 0.70336 0.890732 0.811798
 0.93231 0.0361214 0.847919
 -0.563402 -1.28689 -0.438968
 0.509262 1.19734 0.758372
 0.0571612 -0.563499 0.194873
 0.548631 0.559266 0.754139
 0.37083 -0.321041 0.433098
 -0.0921964 -0.222295 0.210803
 0.605457 0.620239 0.831042
 0.62859 0.0605167 0.891559
 -0.914914 -1.56115 -0.669593
 0.515793 1.38904 0.719449
 -0.310709 -0.811569 -0.0921197
 -0.826472 -0.503944 -0.596064
 0.502121 1.15175 0.555689
 -0.215064 -0.721505 -0.165816
 -0.706107 -0.521746 -0.687562
 0.205298 0.942748 0.255186
 -0.376141 -0.578753 -0.323567
 0.507004 0.847028 0.523462
 0.650685 -0.0319376 0.491524
 0.210547 -0.252482 0.239042
 -0.551927 -0.766689 -0.527647
 -0.685171 -0.100109 -0.627756
 -0.0168157 0.643222 0.015466
 -0.847957 -0.883679 -0.868213
 -0.814753 0.0932872 -0.774925
 0.281167 0.913757 0.138831
 0.960875 0.696359 0.835191
 -0.64153 -1.66089 -0.825697
 0.838923 1.5045 0.678801
 -0.572314 -1.51165 -0.832848
 0.421918 1.26731 0.434459
 0.605518 0.120577 0.555036
 -0.788507 -1.29177 -0.736736
 0.956908 1.7951 1.05836
 0.927915 -0.20295 0.85541
 0.701285 0.0619327 0.917343
 -0.600574 -1.44965 -0.532305
 -0.981323 -0.210609 -0.210609
 0.713675 1.66507 1.45447
 -0.112217 -0.931184 0.523281
 0.837519 0.834518 1.3578
 -0.174963 -1.16957 0.18823
 0.593432 0.986728 1.17496
 0.371685 -0.360415 0.814543
 -0.0423292 -0.336227 0.478316
 -0.0754112 -0.215448 0.262868
 0.387005 0.493268 0.756135
 -0.704093 -1.11486 -0.358722
 0.523423 1.26432 0.905595
 -0.549974 -1.32206 -0.41646
 0.427961 1.1158 0.699339
 0.465865 -0.132106 0.567233
 -0.298074 -0.590289 -0.023056
 0.150487 0.304044 0.280988
 0.715934 0.575375 0.856362
 -0.859004 -1.49821 -0.641851
 0.937864 1.7996 1.15775
 -0.978393 -1.93463 -0.776873
 -0.723563 0.403769 -0.373104
 -0.793085 -0.377656 -0.750759
 -0.310892 0.631971 -0.118788
 -0.653859 -0.653076 -0.771864
 0.290017 1.01775 0.245885
 -0.962951 -1.38831 -1.14242
 -0.909726 0.128282 -1.01414
 -0.0435499 0.82407 -0.190072
 -0.44676 -0.548564 -0.738636
 -0.640431 -0.211168 -0.949804
 -0.397748 0.276956 -0.672847
 0.532823 0.917182 0.244335
 -0.165197 -0.7556 -0.511265
 -0.559923 -0.435457 -0.946723
 -0.285684 0.414608 -0.532115
 -0.25071 -0.0615953 -0.59371
 -0.312235 -0.0509662 -0.644676
 0.893551 1.22995 0.58527
 -0.241554 -1.20725 -0.621985
 0.0794397 0.564594 -0.0573904
 0.282266 -0.0233474 -0.0807378
 -0.562792 -0.528093 -0.608831
 -0.0999481 0.45158 -0.157251
 0.075045 0.123851 -0.0334
 -0.180517 -0.341486 -0.374886
 -0.102023 0.228619 -0.146267
 0.366558 0.310694 0.164427
 -0.0704062 -0.273434 -0.109007
 0.0908536 0.212113 0.103106
 0.785699 0.617245 0.720351
 0.977172 0.276936 0.997287
 -0.859981 -1.87275 -0.875463
 0.743461 1.74308 0.867616
 -0.254372 -1.07696 -0.20934
 0.0352489 0.547763 0.338423
 0.0778527 -0.219466 0.118956
 -0.184057 -0.256372 -0.137416
 0.202124 0.530098 0.392682
 -0.352458 -0.566139 -0.173457
 0.28367 0.509264 0.335807
 0.105625 -0.0944919 0.241315
 0.506638 0.435554 0.676869
 -0.469466 -1.05615 -0.379281
 -0.703665 -0.152354 -0.531636
 -0.0696738 0.582657 0.0510216
 -0.0986663 -0.0225453 0.0284764
 0.36845 0.37304 0.401516
 0.830012 0.356179 0.757695
 -0.152135 -1.00681 -0.249117
 0.612659 0.843355 0.594237
 0.783807 0.263153 0.85739
 0.111301 -0.631154 0.226236
 -0.105869 -0.117743 0.108493
 0.385418 0.518478 0.626971
 0.984741 0.540976 1.16795
 -0.810907 -1.6962 -0.528249
 0.903867 1.61194 1.08369
 0.771233 -0.0916354 0.992056
 -0.850581 -1.44347 -0.451411
 0.0296945 0.828275 0.376864
 0.475509 0.327299 0.704163
 -0.516953 -0.885587 -0.181423
 -0.387677 0.0130691 -0.168354
 0.209082 0.626233 0.457879
 -0.856319 -1.09062 -0.632741
 0.129246 0.936837 0.304096
 0.9129 0.594168 0.898264
 -0.98413 -1.84032 -0.942057
 -0.679434 0.271156 -0.670902
 -0.361797 0.338921 -0.33198
 0.770562 1.20737 0.875389
 0.777093 -0.222609 0.65278
 0.56975 -0.180746 0.472034
 0.687674 0.183292 0.655326
 0.0480667 -0.513946 0.14138
 -0.782037 -0.738148 -0.596768
 -0.225806 0.552359 -0.0444085
 -0.550401 -0.416732 -0.461141
 0.76513 1.30591 0.844768
 -0.328837 -1.30061 -1.30061
 -0.238258 0.310969 -0.989642
 -0.0348827 0.173489 -0.816153
 0.225684 0.45853 -0.357623
 0.944456 0.685089 0.327466
 0.949828 0.138783 0.466248
 -0.540574 -1.33003 -0.863783
 0.320963 0.958934 0.0951515
 -0.338054 -0.621703 -0.526552
 -0.4279 0.0581198 -0.468432
 -0.0879238 0.127199 -0.341233
 0.0706503 0.341932 0.000698955
 0.890744 0.737024 0.737723
 -0.949889 -1.94732 -1.20959
 0.192541 1.28341 0.0738138
 0.465011 0.0942637 0.168078
 -0.13596 -0.402177 -0.2341
 0.0713218 0.0910245 -0.143075
 0.0751061 0.112432 -0.0306431
 -0.329936 -0.460695 -0.491338
 0.615894 1.05223 0.560895
 -0.0628376 -0.771196 -0.210301
 0.44554 0.645197 0.434896
 -0.341044 -0.957063 -0.522167
 0.337443 0.85185 0.329683
 0.743095 0.266244 0.595927
 -0.989319 -1.4916 -0.895677
 0.331034 1.19345 0.297768
 -0.731071 -1.11953 -0.821762
 0.952818 1.90617 1.0844
 -0.17423 -1.20965 -0.125251
 0.182226 0.425079 0.299827
 0.939329 0.612806 0.912634
 -0.0701621 -0.873484 0.0391503
 -0.0506302 -0.0171851 0.0219652
 -0.411603 -0.259496 -0.237531
 0.565722 1.07064 0.833107
 -0.0112003 -0.78425 0.0488575
 -0.459395 -0.37243 -0.323573
 -0.235389 0.139852 -0.183721
 0.425703 0.671618 0.487898
 -0.47203 -0.883565 -0.395668
 0.709891 1.17906 0.783388
 -0.5374 -1.46133 -0.67794
 0.0150456 0.83504 0.1571
 -0.192602 -0.356979 -0.199879
 -0.56389 -0.269894 -0.469773
 0.469222 0.892331 0.422558
 -0.197363 -0.668905 -0.246348
 0.933164 1.08039 0.834044
 -0.136937 -1.15467 -0.320629
 -0.0324412 0.339821 0.0191916
 0.395795 0.33513 0.354321
 -0.38847 -0.631834 -0.277513
 -0.713492 -0.393577 -0.67109
 0.825068 1.58282 0.911726
 -0.0718711 -0.920905 -0.00917869
 0.23545 0.246978 0.237799
 -0.853938 -1.14513 -0.907332
 -0.131687 0.846704 -0.0606279
 -0.517136 -0.450964 -0.511592
 -0.134983 0.452606 -0.0589856
 0.332987 0.314397 0.255412
 -0.78985 -1.1222 -0.866787
 -0.636586 0.245069 -0.621718
 0.665151 1.06829 0.446577
 0.12656 -0.447391 -0.000814464
 0.688955 0.615287 0.614473
 0.0243843 -0.64862 -0.0341473
 0.363079 0.458393 0.424246
 -0.927305 -1.353 -0.928754
 0.484237 1.54383 0.615073
 0.474899 -0.243019 0.372054
 0.287515 0.089738 0.461792
 -0.883847 -1.32691 -0.865121
 -0.0295114 0.931702 0.0665812
 -0.0323191 -0.144489 -0.077908
 -0.447554 -0.236478 -0.314386
 -0.701712 -0.445535 -0.759921
 -0.128513 0.567878 -0.192043
 -0.21482 -0.09636 -0.288403
 0.948363 1.08043 0.792031
 0.335307 -0.62691 0.165122
 -0.221534 -0.45373 -0.288609
 0.936216 1.20139 0.912786
 -0.898129 -1.95811 -1.04532
 0.386395 1.50193 0.456611
 0.0934172 -0.59153 -0.134918
 0.575121 0.793645 0.658727
 0.469283 -0.319459 0.339267
 -0.673208 -0.954624 -0.615357
 0.461104 1.04359 0.428232
 0.956053 0.487773 0.916005
 -0.277627 -1.05093 -0.134923
 -0.16306 0.0370922 -0.0978311
 -0.248329 -0.138671 -0.236502
 -0.264931 0.0846972 -0.151805
 0.093173 0.337006 0.185201
 0.620106 0.423418 0.608619
 -0.343364 -0.894798 -0.286179
 -0.567675 -0.167455 -0.167455
 0.237281 0.718641 0.551186
 0.0622272 -0.262314 0.288871
 0.960753 0.86604 1.15491
 0.866756 -0.131524 1.02339
 -0.820734 -1.56734 -0.543955
 -0.3549 0.444093 -0.0998622
 0.551683 0.962466 0.862603
 0.376019 -0.280161 0.582443
 -0.0969573 -0.420792 0.161651
 -0.573901 -0.511679 -0.350028
 0.231056 0.682782 0.332754
 -0.365642 -0.641978 -0.309224
 -0.851375 -0.461884 -0.771108
 0.896725 1.66977 0.898661
 -0.61156 -1.5431 -0.644437
 -0.119724 0.573006 -0.0714306
 -0.0208441 0.0612935 -0.0101371
 -0.467269 -0.447888 -0.458025
 0.601428 1.01905 0.561021
 -0.633351 -1.20224 -0.641224
 0.679373 1.25157 0.610348
 0.348247 -0.409528 0.20082
 0.223182 0.142574 0.343394
 -0.152928 -0.627768 -0.284374
 0.548692 0.832422 0.548048
 0.765923 0.163938 0.711986
 -0.977966 -1.53438 -0.822391
 0.9082 1.91924 1.09685
 0.151891 -0.735942 0.360907
 0.116123 0.0328769 0.393784
 0.93347 0.68931 1.08309
 -0.0361644 -0.910312 0.172782
 0.588427 0.77067 0.943453
 0.0779138 -0.595813 0.34764
 0.987609 0.906002 1.25364
 0.720817 -0.399064 0.854578
 -0.655507 -1.07111 -0.216536
 -0.626576 -0.0546856 -0.271221
 0.476241 1.12472 0.853503
 -0.0699789 -0.685486 0.168018
 -0.710746 -0.703835 -0.535818
 -0.971129 -0.232032 -0.76785
 0.419355 1.37642 0.608568
 -0.764519 -1.35926 -0.750693
 0.378399 1.18769 0.437
 -0.485519 -1.07556 -0.638559
 -0.604358 -0.0150373 -0.653596
 -0.0665609 0.511085 -0.142512
 0.626637 0.727881 0.585369
 0.0755943 -0.555935 0.029434
 0.798639 0.696594 0.726028
 -0.54619 -1.36204 -0.636013
 -0.0869472 0.608514 -0.0274986
 -0.431745 -0.495173 -0.522671
 -0.419172 0.114841 -0.40783
 -0.622852 -0.309074 -0.716904
 -0.819514 -0.141103 -0.858008
 -0.889462 -0.184295 -1.0423
 -0.450728 0.337999 -0.704303
 -0.20072 0.212271 -0.492031
 0.591784 0.816548 0.324517
 -0.136937 -0.745131 -0.420614
 -0.726371 -0.528853 -0.949466
 -0.144261 0.484101 -0.465366
 -0.793939 -0.537101 -1.00247
 0.251137 0.988346 -0.0141206
 -0.329264 -0.643617 -0.657738
 -0.780755 -0.309359 -0.967097
 -0.263344 0.292334 -0.674763
 -0.0597247 0.306722 -0.368041
 -0.673391 -0.551774 -0.919815
 0.382122 0.899968 -0.0198472
 0.953856 0.632916 0.613069
 0.87878 -0.0152128 0.597856
 0.620533 -0.277048 0.320808
 0.536363 0.130969 0.451777
 -0.705863 -1.26725 -0.815477
 0.718436 1.61736 0.801886
 0.710685 -0.17036 0.631526
 0.863948 0.348465 0.979991
 0.239967 -0.623173 0.356818
 0.927671 0.675562 1.03238
 0.44731 -0.476859 0.555521
 0.0497757 -0.209667 0.345853
 -0.969726 -1.0532 -0.707351
 0.907346 1.85256 1.14521
 -0.727226 -1.55938 -0.41417
 -0.170019 0.627975 0.213805
 -0.73339 -0.731256 -0.517452
 0.424177 1.20981 0.692355
 -0.826472 -1.4028 -0.710448
 -0.612659 0.347651 -0.362797
 0.97589 1.37045 1.00765
 -0.327921 -1.24202 -0.234371
 -0.255715 -0.025679 -0.26005
 0.407392 0.579214 0.319163
 0.692312 0.491661 0.810825
 -0.724296 -1.4889 -0.678076
 -0.571398 0.150905 -0.527172
 -0.393231 0.119409 0.119409
 -0.877987 -0.411728 -0.292319
 -0.452742 0.22717 -0.0651495
 0.998047 1.31081 1.24566
 0.547288 -0.523093 0.722569
 0.951964 0.356498 1.07907
 -0.689993 -1.53478 -0.455714
 0.331156 1.15561 0.699898
 -0.452925 -0.916453 -0.216555
 0.365398 0.904764 0.688209
 -0.399152 -0.85601 -0.167801
 0.556688 0.93585 0.768049
 -0.497909 -1.24634 -0.478286
 0.827631 1.58162 1.10333
 0.56389 -0.529562 0.573767
 0.62212 0.184952 0.75872
 0.430525 -0.135108 0.623611
 0.70336 0.229863 0.853474
 0.848323 0.191773 1.04525
 0.350444 -0.317695 0.727552
 0.551866 0.0955397 0.823092
 -0.731437 -1.09164 -0.268553
 -0.177587 0.553376 0.284823
 -0.952269 -0.858638 -0.573815
 0.713981 1.62828 1.05446
 0.679617 -0.250886 0.803578
 -0.083346 -0.719359 0.0842192
 -0.275369 -0.148497 -0.0642778
 -0.0195013 0.217055 0.152777
 0.461592 0.441942 0.594719
 -0.591968 -0.945875 -0.351156
 -0.00778222 0.478985 0.127829
 -0.809626 -0.882188 -0.754359
 0.0790735 1.04001 0.28565
 0.958617 0.716293 1.00194
 -0.302225 -1.26841 -0.26647
 0.302957 0.636814 0.370343
 0.151219 -0.234053 0.13629
 0.219825 0.231987 0.368276
 0.360271 -0.0262783 0.341998
 0.340495 0.162412 0.50441
 -0.126377 -0.611163 -0.106753
 -0.183447 0.136921 0.0301679
 0.469344 0.583168 0.613336
 -0.258766 -0.760604 -0.147268
 -0.789666 -0.415414 -0.562682
 -0.978027 -0.357279 -0.91996
 -0.289651 0.785754 -0.134206
 -0.0655843 -0.0687305 -0.202936
 -0.582812 -0.412796 -0.615732
 0.436628 0.986766 0.371034
 0.177404 -0.401646 -0.0306116
 -0.048677 -0.162003 -0.192614
 0.46025 0.560996 0.368382
 -0.0164495 -0.486825 -0.118443
 -0.362712 -0.225348 -0.343791
 0.883114 1.21408 0.870293
 0.890988 -0.0753865 0.794907
 -0.467208 -1.19112 -0.39621
 0.906674 1.39717 1.00096
 -0.000518815 -1.05013 -0.0491632
 0.74102 1.00713 0.957968
 0.467025 -0.498374 0.459594
 0.405011 0.213135 0.672729
 -0.660268 -1.26839 -0.595662
 0.999023 1.86917 1.27351
 -0.49913 -1.59171 -0.318204
 -0.0539872 0.663481 0.345277
 0.589038 0.48113 0.826408
 0.231849 -0.344953 0.481455
 -0.932493 -1.18667 -0.705215
 0.829585 1.76874 1.06353
 -0.948119 -1.84062 -0.77709
 -0.0867641 0.950413 0.173323
 -0.417219 -0.508969 -0.335646
 0.296793 0.835264 0.499618
 0.53679 0.00105675 0.500675
 -0.978637 -1.46052 -0.959848
 -0.0979339 0.860965 -0.0988834
 -0.588366 -0.593951 -0.692834
 -0.0376293 0.664839 -0.027995
 -0.530931 -0.570346 -0.598341
 -0.71984 -0.215739 -0.814081
 0.430036 0.997882 0.183802
 -0.500412 -0.933548 -0.749746
 0.928037 1.52546 0.775713
 -0.851741 -1.8417 -1.06599
 0.71984 1.66182 0.595832
 -0.938841 -1.86515 -1.26932
 0.610523 1.70484 0.435526
 0.0190741 -0.624749 -0.189222
 -0.705374 -0.593914 -0.783136
 0.951109 1.63095 0.847817
 0.570177 -0.388971 0.458846
 -0.166173 -0.649218 -0.190371
 -0.977111 -0.764766 -0.955137
 -0.512986 0.413081 -0.542055
 0.0853603 0.581884 0.0398286
 -0.936644 -1.08211 -1.04228
 0.575243 1.50366 0.461383
 -0.592029 -1.22506 -1.22506
 -0.313456 0.454898 -0.770167
 0.875118 1.1322 0.362038
 -0.827021 -1.59467 -1.23263
 -0.121067 0.826333 -0.406295
 0.390912 0.380705 -0.0255904
 -0.320658 -0.541789 -0.56738
 0.199683 0.408836 -0.158543
 -0.093234 -0.316591 -0.475135
 0.706656 0.985906 0.510771
 0.366619 -0.341311 0.16946
 0.738334 0.480303 0.649764
 -0.0223701 -0.750121 -0.100357
 0.968993 1.0252 0.924843
 -0.450606 -1.38559 -0.460743
 -0.902951 -0.27286 -0.733603
 -0.26957 0.425941 -0.307662
 -0.429121 -0.0644935 -0.372155
 -0.880184 -0.578804 -0.95096
 -0.614185 0.165314 -0.785646
 0.477279 1.14499 0.359349
 0.651112 -0.0132025 0.346146
 -0.563524 -1.18947 -0.84332
 -0.794366 -0.0856121 -0.928932
 0.384686 1.24409 0.315153
 -0.19895 -0.689909 -0.374755
 0.452437 0.610718 0.235963
 -0.485641 -0.893245 -0.657282
 -0.873165 -0.413386 -1.07067
 -0.645741 0.184618 -0.886051
 0.0976287 0.74438 -0.14167
 0.730461 0.630857 0.489186
 -0.175268 -0.99022 -0.501033
 -0.17954 0.106257 -0.394777
 0.227088 0.480665 0.085888
 0.137242 -0.0438996 0.0419885
 -0.918027 -1.03269 -0.990701
 -0.97412 -0.129396 -1.1201
 -0.5515 0.372603 -0.747494
 0.651112 1.23028 0.482789
 0.931883 0.10219 0.584979
 -0.475692 -1.27538 -0.690396
 -0.859188 -0.385605 -1.076
 0.0149236 0.901007 -0.174995
 -0.493759 -0.469684 -0.644678
 -0.160863 0.313681 -0.330997
 -0.0227363 -0.0324008 -0.363398
 0.479843 0.699726 0.336328
 0.239967 -0.257561 0.0787672
 0.100253 -0.212936 -0.134169
 -0.736015 -0.68738 -0.821549
 0.0380566 0.772542 -0.0490068
 0.422895 0.400992 0.351985
 -0.361614 -0.711185 -0.3592
 0.408612 0.680329 0.32113
 -0.731071 -1.24464 -0.923512
 0.912046 1.77374 0.85023
 -0.901791 -1.83181 -0.981576
 0.829157 1.96055 0.978975
 0.860469 -0.121357 0.857618
 -0.183691 -0.801249 0.0563697
 0.634449 0.767319 0.823689
 -0.382183 -1.02532 -0.201632
 -0.130833 0.213661 0.0120287
 -0.0332957 0.0747692 0.0867979
 0.751274 0.790441 0.877239
 -0.729606 -1.57437 -0.697135
 -0.218665 0.748175 0.0510397
 0.983764 0.945937 0.996976
 -0.650075 -1.4569 -0.459925
 0.795099 1.4146 0.954678
 0.43675 -0.605954 0.348724
 -0.244911 -0.439112 -0.0903879
 -0.454695 -0.206801 -0.297189
 0.512314 0.961639 0.66445
 0.878719 0.346513 1.01096
 0.136509 -0.746457 0.264506
 -0.185522 -0.265866 -0.00136029
 -0.140965 0.0892846 0.0879243
 -0.808039 -0.717362 -0.629438
 -0.313089 0.473638 -0.1558
 -0.95996 -0.693101 -0.848901
 0.508896 1.33434 0.485444
